,date,minimum temperature (degC)
514,1976-07-27,7.0
515,1976-07-28,2.6
516,1976-07-29,5.4
517,1976-07-30,7.5
518,1976-07-31,9.4
519,1976-08-01,11.8
520,1976-08-02,6.8
521,1976-08-03,8.0
522,1976-08-04,1.7
523,1976-08-05,6.6
524,1976-08-06,10.0
525,1976-08-07,9.6
526,1976-08-08,3.8
527,1976-08-09,6.5
528,1976-08-10,4.6
529,1976-08-11,6.4
530,1976-08-12,5.0
531,1976-08-13,8.5
532,1976-08-14,4.5
533,1976-08-15,6.0
534,1976-08-16,4.5
535,1976-08-17,9.0
536,1976-08-18,3.0
537,1976-08-19,5.0
538,1976-08-20,4.0
539,1976-08-21,5.6
540,1976-08-22,6.3
541,1976-08-23,7.9
542,1976-08-24,7.8
543,1976-08-25,7.5
544,1976-08-26,3.8
545,1976-08-27,6.4
546,1976-08-28,5.0
547,1976-08-29,6.4
548,1976-08-30,9.0
549,1976-08-31,8.0
550,1976-09-01,10.0
551,1976-09-02,11.9
552,1976-09-03,8.0
553,1976-09-04,8.0
554,1976-09-05,5.5
555,1976-09-06,5.3
556,1976-09-07,11.2
557,1976-09-08,8.3
558,1976-09-09,8.6
559,1976-09-10,7.8
560,1976-09-11,8.0
561,1976-09-12,9.4
562,1976-09-13,3.8
563,1976-09-14,4.0
564,1976-09-15,5.0
565,1976-09-16,7.0
566,1976-09-17,8.2
567,1976-09-18,6.7
568,1976-09-19,9.0
569,1976-09-20,12.0
570,1976-09-21,12.2
571,1976-09-22,9.1
572,1976-09-23,10.0
573,1976-09-24,8.5
574,1976-09-25,7.4
575,1976-09-26,4.5
576,1976-09-27,7.6
577,1976-09-28,7.5
578,1976-09-29,8.0
579,1976-09-30,10.5
580,1976-10-01,15.3
581,1976-10-02,11.0
582,1976-10-03,13.0
583,1976-10-04,13.4
584,1976-10-05,16.5
585,1976-10-06,13.6
586,1976-10-07,11.0
587,1976-10-08,7.7
588,1976-10-09,8.2
589,1976-10-10,6.2
590,1976-10-11,9.0
591,1976-10-12,5.7
592,1976-10-13,10.3
593,1976-10-14,12.0
594,1976-10-15,13.3
595,1976-10-16,12.4
596,1976-10-17,13.3
597,1976-10-18,10.5
598,1976-10-19,9.6
599,1976-10-20,8.8
600,1976-10-21,8.3
601,1976-10-22,11.7
602,1976-10-23,10.0
603,1976-10-24,10.0
604,1976-10-25,10.0
605,1976-10-26,11.0
606,1976-10-27,11.2
607,1976-10-28,7.5
608,1976-10-29,11.2
609,1976-10-30,13.2
610,1976-10-31,12.5
611,1976-11-01,14.0
612,1976-11-02,13.5
613,1976-11-03,9.4
614,1976-11-04,10.5
615,1976-11-05,10.9
616,1976-11-06,12.5
617,1976-11-07,11.0
618,1976-11-08,13.5
619,1976-11-09,14.5
620,1976-11-10,15.0
621,1976-11-11,16.0
622,1976-11-12,18.4
623,1976-11-13,15.7
624,1976-11-14,16.4
625,1976-11-15,16.5
626,1976-11-16,12.2
627,1976-11-17,11.7
628,1976-11-18,7.6
629,1976-11-19,9.8
630,1976-11-20,12.5
631,1976-11-21,13.5
632,1976-11-22,11.5
633,1976-11-23,9.6
634,1976-11-24,12.8
635,1976-11-25,12.9
636,1976-11-26,15.0
637,1976-11-27,14.3
638,1976-11-28,12.8
639,1976-11-29,12.8
640,1976-11-30,15.5
641,1976-12-01,11.4
642,1976-12-02,13.4
643,1976-12-03,14.5
644,1976-12-04,15.0
645,1976-12-05,9.5
646,1976-12-06,12.7
647,1976-12-07,18.0
648,1976-12-08,15.4
649,1976-12-09,16.5
650,1976-12-10,14.0
651,1976-12-11,15.4
652,1976-12-12,14.0
653,1976-12-13,11.2
654,1976-12-14,12.8
655,1976-12-15,17.6
656,1976-12-16,17.7
657,1976-12-17,14.0
658,1976-12-18,10.8
659,1976-12-19,12.2
660,1976-12-20,11.0
661,1976-12-21,13.9
662,1976-12-22,15.0
663,1976-12-23,15.3
664,1976-12-24,14.4
665,1976-12-25,15.0
666,1976-12-26,14.0
667,1976-12-27,14.9
668,1976-12-28,15.0
669,1976-12-29,16.4
670,1976-12-30,16.0
671,1976-12-31,15.4
672,1977-01-01,18.2
673,1977-01-02,13.2
674,1977-01-03,13.3
675,1977-01-04,10.8
676,1977-01-05,12.4
677,1977-01-06,10.2
678,1977-01-07,12.0
679,1977-01-08,14.0
680,1977-01-09,17.5
681,1977-01-10,18.8
682,1977-01-11,17.5
683,1977-01-12,16.1
684,1977-01-13,14.5
685,1977-01-14,17.7
686,1977-01-15,19.8
687,1977-01-16,19.0
688,1977-01-17,17.5
689,1977-01-18,14.6
690,1977-01-19,12.4
691,1977-01-20,12.5
692,1977-01-21,15.5
693,1977-01-22,13.7
694,1977-01-23,17.0
695,1977-01-24,14.3
696,1977-01-25,13.4
697,1977-01-26,16.4
698,1977-01-27,17.0
699,1977-01-28,15.0
700,1977-01-29,17.5
701,1977-01-30,17.5
702,1977-01-31,19.5
703,1977-02-01,15.9
704,1977-02-02,14.2
705,1977-02-03,16.6
706,1977-02-04,17.5
707,1977-02-05,18.5
708,1977-02-06,19.0
709,1977-02-07,13.3
710,1977-02-08,15.0
711,1977-02-09,15.7
712,1977-02-10,18.2
713,1977-02-11,14.2
714,1977-02-12,19.5
715,1977-02-13,18.0
716,1977-02-14,17.0
717,1977-02-15,17.8
718,1977-02-16,17.0
719,1977-02-17,17.5
720,1977-02-18,18.0
721,1977-02-19,12.0
722,1977-02-20,12.0
723,1977-02-21,15.8
724,1977-02-22,17.0
725,1977-02-23,15.0
726,1977-02-24,14.5
727,1977-02-25,17.0
728,1977-02-26,16.5
729,1977-02-27,14.0
730,1977-02-28,13.8
731,1977-03-01,14.5
732,1977-03-02,13.6
733,1977-03-03,14.0
734,1977-03-04,17.0
735,1977-03-05,17.5
736,1977-03-06,20.3
737,1977-03-07,14.3
738,1977-03-08,15.5
739,1977-03-09,16.5
740,1977-03-10,17.5
741,1977-03-11,17.5
742,1977-03-12,19.4
743,1977-03-13,17.5
744,1977-03-14,15.7
745,1977-03-15,18.4
746,1977-03-16,11.0
747,1977-03-17,11.0
748,1977-03-18,13.5
749,1977-03-19,16.0
750,1977-03-20,14.4
751,1977-03-21,14.3
752,1977-03-22,12.5
753,1977-03-23,15.2
754,1977-03-24,17.5
755,1977-03-25,13.2
756,1977-03-26,17.4
757,1977-03-27,12.0
758,1977-03-28,12.5
759,1977-03-29,12.2
760,1977-03-30,16.5
761,1977-03-31,14.2
762,1977-04-01,13.6
763,1977-04-02,13.5
764,1977-04-03,11.3
765,1977-04-04,11.3
766,1977-04-05,14.1
767,1977-04-06,16.3
768,1977-04-07,16.4
769,1977-04-08,10.2
770,1977-04-09,12.8
771,1977-04-10,10.6
772,1977-04-11,9.5
773,1977-04-12,12.2
774,1977-04-13,12.0
775,1977-04-14,12.4
776,1977-04-15,15.5
777,1977-04-16,11.5
778,1977-04-17,10.7
779,1977-04-18,12.6
780,1977-04-19,10.3
781,1977-04-20,12.9
782,1977-04-21,11.5
783,1977-04-22,12.4
784,1977-04-23,13.3
785,1977-04-24,11.6
786,1977-04-25,11.6
787,1977-04-26,10.5
788,1977-04-27,11.9
789,1977-04-28,8.8
790,1977-04-29,12.0
791,1977-04-30,5.0
792,1977-05-01,8.2
793,1977-05-02,7.5
794,1977-05-03,7.3
795,1977-05-04,9.0
796,1977-05-05,9.5
797,1977-05-06,12.0
798,1977-05-07,12.0
799,1977-05-08,11.0
800,1977-05-09,12.5
801,1977-05-10,10.5
802,1977-05-11,10.4
803,1977-05-12,6.0
804,1977-05-13,9.9
805,1977-05-14,11.2
806,1977-05-15,10.2
807,1977-05-16,11.0
808,1977-05-17,12.1
809,1977-05-18,12.5
810,1977-05-19,12.0
811,1977-05-20,10.5
812,1977-05-21,12.5
813,1977-05-22,8.0
814,1977-05-23,3.4
815,1977-05-24,5.1
816,1977-05-25,6.0
817,1977-05-26,6.6
818,1977-05-27,6.8
819,1977-05-28,11.7
820,1977-05-29,5.8
821,1977-05-30,7.2
822,1977-05-31,9.0
823,1977-06-01,4.3
824,1977-06-02,4.5
825,1977-06-03,9.5
826,1977-06-04,7.3
827,1977-06-05,8.0
828,1977-06-06,9.2
829,1977-06-07,6.1
830,1977-06-08,6.5
831,1977-06-09,2.7
832,1977-06-10,5.6
833,1977-06-11,5.4
834,1977-06-12,3.4
835,1977-06-13,3.8
836,1977-06-14,2.5
837,1977-06-15,6.0
838,1977-06-16,12.6
839,1977-06-17,5.7
840,1977-06-18,8.5
841,1977-06-19,10.3
842,1977-06-20,11.5
843,1977-06-21,6.5
844,1977-06-22,7.0
845,1977-06-23,7.3
846,1977-06-24,8.0
847,1977-06-25,6.5
848,1977-06-26,7.4
849,1977-06-27,5.4
850,1977-06-28,5.5
851,1977-06-29,8.5
852,1977-06-30,6.5
853,1977-07-01,4.0
854,1977-07-02,2.5
855,1977-07-03,3.4
856,1977-07-04,1.6
857,1977-07-05,4.5
858,1977-07-06,6.9
859,1977-07-07,5.5
860,1977-07-08,7.5
861,1977-07-09,4.7
862,1977-07-10,3.8
863,1977-07-11,4.5
864,1977-07-12,6.0
865,1977-07-13,4.2
866,1977-07-14,6.0
867,1977-07-15,4.0
868,1977-07-16,7.5
869,1977-07-17,7.0
870,1977-07-18,3.0
871,1977-07-19,3.0
872,1977-07-20,2.6
873,1977-07-21,2.8
874,1977-07-22,1.0
875,1977-07-23,6.5
876,1977-07-24,2.2
877,1977-07-25,8.5
878,1977-07-26,9.0
879,1977-07-27,5.4
880,1977-07-28,5.0
881,1977-07-29,3.5
882,1977-07-30,1.9
883,1977-07-31,1.9
884,1977-08-01,4.3
885,1977-08-02,2.5
886,1977-08-03,6.4
887,1977-08-04,5.4
888,1977-08-05,3.5
889,1977-08-06,7.1
890,1977-08-07,5.5
891,1977-08-08,4.6
892,1977-08-09,2.0
893,1977-08-10,4.0
894,1977-08-11,3.5
895,1977-08-12,12.4
896,1977-08-13,4.6
897,1977-08-14,2.3
898,1977-08-15,3.7
899,1977-08-16,5.1
900,1977-08-17,5.5
901,1977-08-18,7.0
902,1977-08-19,7.3
903,1977-08-20,8.0
904,1977-08-21,11.5
905,1977-08-22,9.5
906,1977-08-23,8.2
907,1977-08-24,6.1
908,1977-08-25,4.5
909,1977-08-26,4.5
910,1977-08-27,10.4
911,1977-08-28,9.8
912,1977-08-29,6.8
913,1977-08-30,8.8
914,1977-08-31,9.5
915,1977-09-01,9.3
916,1977-09-02,9.2
917,1977-09-03,9.3
918,1977-09-04,5.0
919,1977-09-05,2.0
920,1977-09-06,5.8
921,1977-09-07,8.5
922,1977-09-08,4.4
923,1977-09-09,7.2
924,1977-09-10,6.5
925,1977-09-11,6.5
926,1977-09-12,6.6
927,1977-09-13,6.4
928,1977-09-14,6.0
929,1977-09-15,3.0
930,1977-09-16,7.4
931,1977-09-17,6.4
932,1977-09-18,6.0
933,1977-09-19,6.3
934,1977-09-20,7.4
935,1977-09-21,8.5
936,1977-09-22,8.0
937,1977-09-23,13.3
938,1977-09-24,8.3
939,1977-09-25,7.3
940,1977-09-26,6.7
941,1977-09-27,13.3
942,1977-09-28,8.6
943,1977-09-29,12.5
944,1977-09-30,13.1
945,1977-10-01,12.2
946,1977-10-02,14.0
947,1977-10-03,14.3
948,1977-10-04,10.6
949,1977-10-05,15.0
950,1977-10-06,8.0
951,1977-10-07,5.8
952,1977-10-08,10.6
953,1977-10-09,7.4
954,1977-10-10,14.5
955,1977-10-11,8.9
956,1977-10-12,13.2
957,1977-10-13,16.0
958,1977-10-14,17.6
959,1977-10-15,12.5
960,1977-10-16,11.8
961,1977-10-17,9.4
962,1977-10-18,8.0
963,1977-10-19,10.6
964,1977-10-20,5.5
965,1977-10-21,7.5
966,1977-10-22,11.0
967,1977-10-23,9.7
968,1977-10-24,9.4
969,1977-10-25,9.5
970,1977-10-26,10.0
971,1977-10-27,13.2
972,1977-10-28,13.4
973,1977-10-29,18.0
974,1977-10-30,12.6
975,1977-10-31,12.0
976,1977-11-01,14.0
977,1977-11-02,15.5
978,1977-11-03,13.5
979,1977-11-04,12.0
980,1977-11-05,16.5
981,1977-11-06,10.4
982,1977-11-07,10.1
983,1977-11-08,14.9
984,1977-11-09,11.2
985,1977-11-10,18.0
986,1977-11-11,11.0
987,1977-11-12,6.5
988,1977-11-13,12.0
989,1977-11-14,13.0
990,1977-11-15,6.6
991,1977-11-16,10.0
992,1977-11-17,12.5
993,1977-11-18,11.5
994,1977-11-19,13.0
995,1977-11-20,13.8
996,1977-11-21,11.4
997,1977-11-22,12.8
998,1977-11-23,15.6
999,1977-11-24,13.4
1000,1977-11-25,11.0
1001,1977-11-26,16.5
1002,1977-11-27,15.0
1003,1977-11-28,16.0
1004,1977-11-29,15.8
1005,1977-11-30,16.5
1006,1977-12-01,16.0
1007,1977-12-02,16.7
1008,1977-12-03,13.5
1009,1977-12-04,12.5
1010,1977-12-05,15.0
1011,1977-12-06,16.8
1012,1977-12-07,12.4
1013,1977-12-08,11.0
1014,1977-12-09,13.6
1015,1977-12-10,15.5
1016,1977-12-11,13.3
1017,1977-12-12,15.0
1018,1977-12-13,11.5
1019,1977-12-14,14.4
1020,1977-12-15,17.0
1021,1977-12-16,14.5
1022,1977-12-17,17.3
1023,1977-12-18,18.0
1024,1977-12-19,12.5
1025,1977-12-20,14.8
1026,1977-12-21,15.8
1027,1977-12-22,15.7
1028,1977-12-23,16.5
1029,1977-12-24,17.4
1030,1977-12-25,19.5
1031,1977-12-26,20.0
1032,1977-12-27,18.0
1033,1977-12-28,11.3
1034,1977-12-29,13.0
1035,1977-12-30,13.5
1036,1977-12-31,15.5
1037,1978-01-01,18.5
1038,1978-01-02,22.0
1039,1978-01-03,17.5
1040,1978-01-04,14.5
1041,1978-01-05,15.5
1042,1978-01-06,17.5
1043,1978-01-07,18.1
1044,1978-01-08,16.4
1045,1978-01-09,15.6
1046,1978-01-10,17.0
1047,1978-01-11,13.8
1048,1978-01-12,13.0
1049,1978-01-13,14.5
1050,1978-01-14,18.2
1051,1978-01-15,19.3
1052,1978-01-16,17.8
1053,1978-01-17,16.1
1054,1978-01-18,15.2
1055,1978-01-19,13.0
1056,1978-01-20,14.8
1057,1978-01-21,18.0
1058,1978-01-22,19.4
1059,1978-01-23,20.3
1060,1978-01-24,20.3
1061,1978-01-25,18.8
1062,1978-01-26,17.0
1063,1978-01-27,19.0
1064,1978-01-28,12.2
1065,1978-01-29,12.1
1066,1978-01-30,12.0
1067,1978-01-31,15.2
1068,1978-02-01,15.3
